Date,Open,High,Low,Close,Adj close,Volume
2024-02-02 00:00:00+00:00,29.0,29.71999931335449,28.549999237060547,29.489999771118164,29.489999771118164,4954000
2024-02-01 00:00:00+00:00,30.07999992370605,30.405000686645508,29.149999618530277,29.690000534057617,29.690000534057617,4174600
2024-01-31 00:00:00+00:00,30.489999771118164,31.36000061035156,29.71500015258789,29.75,29.75,5760400
2024-01-30 00:00:00+00:00,30.34000015258789,30.84000015258789,30.0,30.61000061035156,30.61000061035156,4714700
2024-01-29 00:00:00+00:00,30.459999084472656,30.96999931335449,29.68899917602539,30.90999984741211,30.90999984741211,4649100
2024-01-26 00:00:00+00:00,30.21999931335449,30.700000762939453,29.871000289916992,30.61000061035156,30.61000061035156,5123900
2024-01-25 00:00:00+00:00,29.959999084472656,30.450000762939453,29.209999084472656,29.8799991607666,29.8799991607666,4683300
2024-01-24 00:00:00+00:00,30.25,30.3700008392334,29.31999969482422,29.76000022888184,29.76000022888184,8916000
2024-01-23 00:00:00+00:00,29.149999618530277,30.48500061035156,29.030000686645508,29.51000022888184,29.51000022888184,9363900
2024-01-22 00:00:00+00:00,26.8700008392334,27.854999542236328,26.770000457763672,27.6200008392334,27.6200008392334,5793800
2024-01-19 00:00:00+00:00,26.729999542236328,27.3799991607666,26.34499931335449,27.36000061035156,27.36000061035156,5999900
2024-01-18 00:00:00+00:00,27.6200008392334,28.71999931335449,26.57999992370605,26.75,26.75,12853200
2024-01-17 00:00:00+00:00,27.170000076293945,27.670000076293945,27.049999237060547,27.18000030517578,27.18000030517578,9606400
2024-01-16 00:00:00+00:00,29.170000076293945,29.290000915527344,27.274999618530277,27.8700008392334,27.8700008392334,10715000
2024-01-12 00:00:00+00:00,31.190000534057617,31.81999969482422,30.020000457763672,30.030000686645508,30.030000686645508,3933500
2024-01-11 00:00:00+00:00,31.489999771118164,31.63999938964844,30.65999984741211,30.8799991607666,30.8799991607666,4419700
2024-01-10 00:00:00+00:00,31.799999237060547,32.13999938964844,31.309999465942383,31.649999618530277,31.649999618530277,4733500
2024-01-09 00:00:00+00:00,31.81999969482422,32.45000076293945,31.549999237060547,31.940000534057617,31.940000534057617,5792100
2024-01-08 00:00:00+00:00,31.81999969482422,32.09000015258789,31.21999931335449,31.729999542236328,31.729999542236328,4992100
2024-01-05 00:00:00+00:00,30.540000915527344,32.30500030517578,30.09000015258789,32.130001068115234,32.130001068115234,7313000
2024-01-04 00:00:00+00:00,31.1299991607666,31.489999771118164,30.86000061035156,31.1299991607666,31.1299991607666,4543600
2024-01-03 00:00:00+00:00,32.119998931884766,32.27000045776367,31.045000076293945,31.489999771118164,31.489999771118164,8245700
2024-01-02 00:00:00+00:00,33.529998779296875,33.970001220703125,33.040000915527344,33.310001373291016,33.310001373291016,3838000
2023-12-29 00:00:00+00:00,34.310001373291016,34.7400016784668,33.93000030517578,34.0,34.0,3294300
2023-12-28 00:00:00+00:00,34.68000030517578,34.8120002746582,34.198001861572266,34.54999923706055,34.54999923706055,3909900
2023-12-27 00:00:00+00:00,34.22999954223633,35.03499984741211,33.75,34.810001373291016,34.810001373291016,5798100
2023-12-26 00:00:00+00:00,33.86000061035156,34.119998931884766,33.5,33.869998931884766,33.869998931884766,4505900
2023-12-22 00:00:00+00:00,32.959999084472656,34.439998626708984,32.880001068115234,33.77000045776367,33.77000045776367,9064600
2023-12-21 00:00:00+00:00,31.25,32.13999938964844,30.59000015258789,32.02000045776367,32.02000045776367,5566100
2023-12-20 00:00:00+00:00,32.0099983215332,32.474998474121094,30.559999465942383,30.649999618530277,30.649999618530277,7516900
2023-12-19 00:00:00+00:00,31.190000534057617,33.0,30.90999984741211,32.41999816894531,32.41999816894531,7967200
2023-12-18 00:00:00+00:00,31.440000534057617,32.310001373291016,30.520000457763672,30.520000457763672,30.520000457763672,7270400
2023-12-15 00:00:00+00:00,29.93000030517578,32.5,29.670000076293945,31.100000381469727,31.100000381469727,19183200
2023-12-14 00:00:00+00:00,27.040000915527344,30.13500022888184,26.940000534057617,29.899999618530277,29.899999618530277,16594000
2023-12-13 00:00:00+00:00,24.040000915527344,26.040000915527344,23.88500022888184,25.989999771118164,25.989999771118164,7919100
2023-12-12 00:00:00+00:00,24.68000030517578,24.75,23.799999237060547,24.049999237060547,24.049999237060547,5849300
2023-12-11 00:00:00+00:00,24.75,25.31999969482422,24.670000076293945,24.93000030517578,24.93000030517578,4290700
2023-12-08 00:00:00+00:00,25.040000915527344,25.725000381469727,24.8700008392334,25.020000457763672,25.020000457763672,5128100
2023-12-07 00:00:00+00:00,25.15999984741211,25.290000915527344,24.270000457763672,24.940000534057617,24.940000534057617,6780000
2023-12-06 00:00:00+00:00,25.600000381469727,25.959999084472656,25.040000915527344,25.1200008392334,25.1200008392334,4055000
2023-12-05 00:00:00+00:00,26.5,26.530000686645508,25.1299991607666,25.239999771118164,25.239999771118164,7715800
2023-12-04 00:00:00+00:00,27.280000686645508,27.93000030517578,26.76499938964844,26.809999465942383,26.809999465942383,4965000
